We also determined whether the co-administration of the AST enzyme inhibitor, pentachlorophenol, with hepatocarcinogens will abrogate the lowering of AST activity caused by hepatocarcinogens which do not utilize AST for bio-activation versus hepatocarcinogens which can utilize AST. 0
Increasing the glycerol content of the meal had no significant effect on the overall incorporation of 3H into liver glycogen or on the proportion of glycogen synthesized via pyruvate in tumor-bearing or control rats.	3
There was no evidence of carcinogenic activity for male or female B6C3F1 mice fed diets containing 5,000 or 10,000 ppm 2,4-dichlorophenol.	3
Although based on a limited number of mutants, these results suggest that the mere presence of 5mC at position 742 does not cause a dramatic increase of its mutability after UVC irradiation.	3
Under the conditions of these 2-year dermal application studies, there was no evidence of carcinogenicity in male or female Swiss CD-1 mice administered o-phenylphenol alone or as a promoter following initiation with DMBA.	3
Conclusions: Under the conditions of these 2-year feed studies, there was no evidence of carcinogenic activity of a-methyldopa sesquihydrate for male or female F344/N rats fed diets containing 3,100 or 6,300 ppm.	3
There was no evidence of carcinogenicity for male or female B6C3F1 mice fed diets containing 6,300 or 12,500 ppm oxytetracycline hydrochloride for 2 years.	3
Conclusions: Under the conditions of these 2-year studies, there was no evidence of carcinogenic activity of N-methylolacrylamide for male or female F344/N rats receiving doses of 6 or 12 mg/kg per day by aqueous gavage.	3
Even after 20 years of follow-up, exposure to relatively high concentrations of DDE or PCBs showed no evidence of contributing to an increased risk of breast cancer.	3
There is no evidence that any of the observed cancer-serum cholesterol relationships among or within the populations involve an effect of serum cholesterol concentration on oncogenesis or cancer mortality but the possibility of such an effect cannot be denied.	3
CONCLUSIONS: There was no evidence of an increased breast cancer risk associated with circulating levels of pro-angiogenic markers VEGF and PlGF or a reduced risk with circulating levels of anti-angiogenic marker sFlt-1.	3
CONCLUSIONS: We observed no evidence that acrylamide exposure as measured by adducts to hemoglobin is associated with an increased risk of ovarian cancer.	3
Conclusions: Under the conditions of these 2-year gavage studies, there was no evidence of carcinogenic activity of 2,4-diaminophenol dihydrochloride in male or female F344/N rats that received 12.5 or 25 mg/kg.	3
Comparison of the groups provides no evidence for radiation induced carcinogenesis on the contralateral breast in these patients.	3
There was no evidence that the occurrence of benign tumors or diveritcula was related to prior exposure to ionizing radiation.	3
There was no evidence of cytotoxicity toward human PBL at discodermolide concentrations as high as 80.64 microM. Discodermolide was equally effective, compared with cyclosporine, in suppressing the PMA-ionomycin induced proliferation of purified, murine T cells, with IC50 values of 9.0 nM and 14.0 nM for discodermolide and CsA, respectively.	3
In conclusion, no significant association was found between dietary acrylamide intake and the risk of breast, endometrial and ovarian cancers.	3
The weight of evidence strongly suggests that triallate is not likely to exert mutagenic activity in vivo due to toxicokinetics and metabolic processes leading to detoxification.	3
However these phenolic compounds did not cause DNA single-strand breaks in cultured human pulp fibroblasts.	3
Phenolic compounds are not mutagenic but rather anticarcinogenic.	3
Human exposure to background levels of TCDD is not likely to cause an incremental cancer risk.	3
Under the conditions of this bioassay, there was no evidence for the carcinogenicity of 3-sulfolene to Osborne-Mendel rats or B6C3F1 mice.	3
There was no evidence of a carcinogenic effect related to glyphosate treatment.	3
Furthermore, prepubertal EE exposure did not affect tumor induction in the thyroid, liver, lung, kidney, esophagus, ovary and lymphoid tissue in either sex.	3
Results: Benzo-a-pyrene had no significant effect on WHCO1 cancer cell proliferation but reversed the effect of chemotherapeutic drugs by reducing drug-induced cell death and apoptosis by 30   40% compared to drug-treated cells.	3
There was no evidence that contraceptive steroids acted as a co-carcinogen with the virus or, conversely, that they played a causal role in patients negative for hepatitis B surface antigenemia.	3
BD and its 2-methyl analog, isoprene (ISO), are chemically similar but have very different toxicities, with ISO showing no significant carcinogenesis.	3
Follow-up thoracic radiographs and abdominal ultrasounds over a period of 24 months showed no evidence of pulmonary, hepatic, or right atrial metastases, during which time the patient had an excellent quality of life.	3
Clearly, it is important to define safe levels of UVR that do not result in increased risk of skin cancers such as malignant melanoma.	3
There was no evidence of carcinogenic activity for male B6C3F1 mice fed diets containing 700 or 1,400 ppm furosemide for 2 years.	3
These results showed that fractionated pelvic irradiation did not affect B cell function, these cells being more radioresistant than other lymphocyte subpopulations.	3
There was no evidence that the cedar shavings were carcinogenic.	3
On the other hand, the other metabolites of Orange II and Sudan III, namely sulfanilic acid, p-phenylenediamine, and aniline, showed no significant effects on carcinogenesis.	3
We found no significant relationship between infection with HHV-8 or HPV-16/18 and the existence of laryngeal cancer.	3
However, no significant associations were observed among the various allelic losses or between the integration of hepatitis B virus and cancer.	3
DDT and 13 of its metabolites or putative synthetic derivatives, including 1,1-bis(p-chlorophenyl)-2,2-dichloroethylene (DDE), 1 1,1-bis(p-chlorophenyl)-2-chloroethylene (DDMU), 1,1-bis(p-chlorophenyl)-2-chloroethane (DDMS)-DDNU, 2,2-bis(p-chlorophenyl)ethanol (DDOH), bis(p-chlorophenyl)acetic acid (DDA) and 1,1-bis(p-chlorophenyl)-2,2,2-trichloroethanol (Kethane), caused no mutagenic effects in S. typhimurium strains TA100 or TA98, either in the presence or absence of a mouse-liver microsomal fraction.	3
These in vitro genotoxicity assays showed no evidence of mutagenic or clastogenic activity with WBE.	3
In conclusion, there was no evidence of an oncogenic effect of YM060 in mice and rats.	3
In conclusion, under the conditions of these 2-year gavage studies, there was no evidence of a carcinogenic activity of methacrylonitrile in male or female F344/N rats or B6C3F1 mice.	3
In contrast, no significant difference in cytotoxicity among these three cell lines was observed with other N-alkyl analogues, including NHC2H5, NHCH(CH3)2, NHC(CH3)3, N(CH3)2, N(CH2CH3)2, NCH3(CH(CH3)2), and either the pyrrolidinyl or the piperidinyl analogues.	3
Also, there was no evidence for associations between consumption of individual alcoholic beverage types (beer, wine, spirits) and colorectal, colon, or rectal cancer risk.	3
This chronic toxicity test provides no evidence of carcinogenic potential of triethanolamine in B6C3F1 mice.	3
For all cancers other than lung cancer the number of deaths observed was slightly greater than that expected from national rates, but the increase was not significant statistically (ratio of observed to expected deaths [O/E] = 1.11, 95% confidence interval [CI] = 0.98-1.24) and mortality did not increase with duration of employment underground or with cumulative exposure to radon.	3
There was no significant change of the renal function at twenty-four months after operation detected by radionuclide (131I-Hippuran) renal functional study.	3
Expression of oncogenic H-Ras in the immortal ALT cell line GM847 did not result in their metastatic transformation.	3
In many cases, hormonal manipulations are started at the time of biochemical relapse and therefore, patients become hormone refractory earlier in the course of their disease, frequently with a good performance status, often with no evidence of metastatic disease, and they still face a considerably long life expectancy.	3
There was no evidence of carcinogenic activity of PETN, NF, for male or female B6C3F1 mice fed diets containing 25,000, or 50,000 ppm for 2 years.	3
In contrast, Cox-2 deletion in SKH-1 Cox-2(flox/flox); LysMCre(+) myeloid cells had no effect on UVB tumor induction.	3
H. pylori eradication after ER did not affect MGC development (p = 0.2).	3
Among these compounds only 4H-cyclopenta[def]phenanthrene and 1-methyl-4H-cyclopenta[def]phenanthren-4-one were not significantly mutagenic when assayed with metabolic activation using Aroclor-induced rat liver homogenate.	3
At necropsy, no significant differences in carcinogenicity were found between the NiSO4-treated rats of Groups B and C and the controls (Group A).	3
It is postulated that the additional lesions may be attributed to bone marrow metastases that were not effectively targeted by radium-223 as its alpha radiation do not reach deep into the bone marrow.	3
Thus this experiment provided no evidence of BHT carcinogenicity in mice.	3
